collected_at,location_name,congestion_status_raw,congestion_level_3class,label_num,hour,day_of_week,month,is_weekend,is_peak_hour,lag_1,lag_2,lag_3,rolling_mean_3,rolling_std_3,target_1h,target_1h_num
2026-04-02 14:51:19,Seoul Natl Univ Station,여유,Low,0,14,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-02 18:40:24,Seoul Natl Univ Station,보통,Medium,1,18,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-02 21:04:04,Seoul Natl Univ Station,보통,Medium,1,21,Thursday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-03 00:40:35,Seoul Natl Univ Station,여유,Low,0,0,Friday,4,0,0,1.0,1.0,0.0,0.6666666666666666,0.5773502691896258,Low,0.0
2026-04-03 03:08:22,Seoul Natl Univ Station,여유,Low,0,3,Friday,4,0,0,0.0,1.0,1.0,0.6666666666666666,0.5773502691896258,Low,0.0
2026-04-03 05:02:47,Seoul Natl Univ Station,여유,Low,0,5,Friday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-03 06:56:44,Seoul Natl Univ Station,여유,Low,0,6,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-03 08:53:00,Seoul Natl Univ Station,여유,Low,0,8,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-03 14:52:07,Seoul Natl Univ Station,여유,Low,0,14,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-03 17:36:28,Seoul Natl Univ Station,여유,Low,0,17,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-03 20:07:37,Seoul Natl Univ Station,보통,Medium,1,20,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-03 23:09:05,Seoul Natl Univ Station,여유,Low,0,23,Friday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-04 01:04:41,Seoul Natl Univ Station,여유,Low,0,1,Saturday,4,1,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-04 02:56:21,Seoul Natl Univ Station,여유,Low,0,2,Saturday,4,1,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-04 04:57:13,Seoul Natl Univ Station,여유,Low,0,4,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-04 06:53:03,Seoul Natl Univ Station,여유,Low,0,6,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-04 08:06:01,Seoul Natl Univ Station,여유,Low,0,8,Saturday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-04 09:04:04,Seoul Natl Univ Station,여유,Low,0,9,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-04 14:17:02,Seoul Natl Univ Station,보통,Medium,1,14,Saturday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-04 16:55:44,Seoul Natl Univ Station,여유,Low,0,16,Saturday,4,1,1,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-04 19:01:19,Seoul Natl Univ Station,여유,Low,0,19,Saturday,4,1,1,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-04 20:44:33,Seoul Natl Univ Station,여유,Low,0,20,Saturday,4,1,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-04 23:04:00,Seoul Natl Univ Station,여유,Low,0,23,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 00:06:07,Seoul Natl Univ Station,여유,Low,0,0,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 01:02:51,Seoul Natl Univ Station,여유,Low,0,1,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 02:51:33,Seoul Natl Univ Station,여유,Low,0,2,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 04:45:15,Seoul Natl Univ Station,여유,Low,0,4,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 06:02:45,Seoul Natl Univ Station,여유,Low,0,6,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 08:05:10,Seoul Natl Univ Station,여유,Low,0,8,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 09:03:06,Seoul Natl Univ Station,여유,Low,0,9,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 14:58:14,Seoul Natl Univ Station,여유,Low,0,14,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 17:06:10,Seoul Natl Univ Station,여유,Low,0,17,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 19:04:05,Seoul Natl Univ Station,여유,Low,0,19,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 20:47:00,Seoul Natl Univ Station,여유,Low,0,20,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-05 23:04:37,Seoul Natl Univ Station,여유,Low,0,23,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-06 00:50:34,Seoul Natl Univ Station,여유,Low,0,0,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-06 02:19:18,Seoul Natl Univ Station,여유,Low,0,2,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-06 04:25:09,Seoul Natl Univ Station,여유,Low,0,4,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-06 06:02:18,Seoul Natl Univ Station,여유,Low,0,6,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-06 07:01:11,Seoul Natl Univ Station,여유,Low,0,7,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-06 08:52:50,Seoul Natl Univ Station,여유,Low,0,8,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-06 15:18:53,Seoul Natl Univ Station,여유,Low,0,15,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-06 19:37:07,Seoul Natl Univ Station,보통,Medium,1,19,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-06 23:16:07,Seoul Natl Univ Station,여유,Low,0,23,Monday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-07 02:11:53,Seoul Natl Univ Station,여유,Low,0,2,Tuesday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-07 04:58:18,Seoul Natl Univ Station,여유,Low,0,4,Tuesday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-07 06:55:08,Seoul Natl Univ Station,여유,Low,0,6,Tuesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-07 08:54:55,Seoul Natl Univ Station,여유,Low,0,8,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-07 15:06:56,Seoul Natl Univ Station,여유,Low,0,15,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-07 18:55:15,Seoul Natl Univ Station,보통,Medium,1,18,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-07 21:11:19,Seoul Natl Univ Station,여유,Low,0,21,Tuesday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-08 01:18:51,Seoul Natl Univ Station,여유,Low,0,1,Wednesday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-08 04:46:23,Seoul Natl Univ Station,여유,Low,0,4,Wednesday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-08 07:02:08,Seoul Natl Univ Station,여유,Low,0,7,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-08 09:01:11,Seoul Natl Univ Station,여유,Low,0,9,Wednesday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-08 15:08:40,Seoul Natl Univ Station,여유,Low,0,15,Wednesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-08 18:55:20,Seoul Natl Univ Station,보통,Medium,1,18,Wednesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-08 23:55:26,Seoul Natl Univ Station,여유,Low,0,23,Wednesday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-09 04:48:27,Seoul Natl Univ Station,여유,Low,0,4,Thursday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-09 07:05:43,Seoul Natl Univ Station,여유,Low,0,7,Thursday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-09 08:56:10,Seoul Natl Univ Station,여유,Low,0,8,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-09 15:09:09,Seoul Natl Univ Station,여유,Low,0,15,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-09 19:42:27,Seoul Natl Univ Station,보통,Medium,1,19,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-10 01:07:11,Seoul Natl Univ Station,여유,Low,0,1,Friday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-10 04:55:14,Seoul Natl Univ Station,여유,Low,0,4,Friday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-10 07:09:01,Seoul Natl Univ Station,여유,Low,0,7,Friday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-10 09:05:27,Seoul Natl Univ Station,여유,Low,0,9,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-10 15:22:11,Seoul Natl Univ Station,여유,Low,0,15,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-10 19:17:44,Seoul Natl Univ Station,보통,Medium,1,19,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-10 23:32:53,Seoul Natl Univ Station,여유,Low,0,23,Friday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-11 02:36:06,Seoul Natl Univ Station,여유,Low,0,2,Saturday,4,1,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-11 04:56:17,Seoul Natl Univ Station,여유,Low,0,4,Saturday,4,1,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-11 07:03:18,Seoul Natl Univ Station,여유,Low,0,7,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-11 08:55:30,Seoul Natl Univ Station,여유,Low,0,8,Saturday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-11 11:22:46,Seoul Natl Univ Station,여유,Low,0,11,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-11 13:38:49,Seoul Natl Univ Station,보통,Medium,1,13,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-11 14:39:33,Seoul Natl Univ Station,보통,Medium,1,14,Saturday,4,1,1,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-11 17:01:43,Seoul Natl Univ Station,여유,Low,0,17,Saturday,4,1,1,1.0,1.0,0.0,0.6666666666666666,0.5773502691896258,Medium,1.0
2026-04-11 19:05:25,Seoul Natl Univ Station,보통,Medium,1,19,Saturday,4,1,1,0.0,1.0,1.0,0.6666666666666666,0.5773502691896258,Medium,1.0
2026-04-11 20:46:54,Seoul Natl Univ Station,보통,Medium,1,20,Saturday,4,1,0,1.0,0.0,1.0,0.6666666666666666,0.5773502691896258,Low,0.0
2026-04-11 23:06:09,Seoul Natl Univ Station,여유,Low,0,23,Saturday,4,1,0,1.0,1.0,0.0,0.6666666666666666,0.5773502691896258,Low,0.0
2026-04-12 00:50:45,Seoul Natl Univ Station,여유,Low,0,0,Sunday,4,1,0,0.0,1.0,1.0,0.6666666666666666,0.5773502691896258,Low,0.0
2026-04-12 02:21:05,Seoul Natl Univ Station,여유,Low,0,2,Sunday,4,1,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-12 04:26:12,Seoul Natl Univ Station,여유,Low,0,4,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-12 06:02:58,Seoul Natl Univ Station,여유,Low,0,6,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-12 07:02:06,Seoul Natl Univ Station,여유,Low,0,7,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-12 08:54:28,Seoul Natl Univ Station,여유,Low,0,8,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-12 15:13:16,Seoul Natl Univ Station,여유,Low,0,15,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-12 18:08:54,Seoul Natl Univ Station,여유,Low,0,18,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-12 20:22:22,Seoul Natl Univ Station,여유,Low,0,20,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-12 23:06:36,Seoul Natl Univ Station,여유,Low,0,23,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-13 00:55:36,Seoul Natl Univ Station,여유,Low,0,0,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-13 02:55:55,Seoul Natl Univ Station,여유,Low,0,2,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-13 04:56:19,Seoul Natl Univ Station,여유,Low,0,4,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-13 06:54:18,Seoul Natl Univ Station,여유,Low,0,6,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-13 08:56:45,Seoul Natl Univ Station,여유,Low,0,8,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-13 16:29:01,Seoul Natl Univ Station,여유,Low,0,16,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-13 20:57:42,Seoul Natl Univ Station,보통,Medium,1,20,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-14 01:42:18,Seoul Natl Univ Station,여유,Low,0,1,Tuesday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-14 05:14:28,Seoul Natl Univ Station,여유,Low,0,5,Tuesday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-14 08:06:32,Seoul Natl Univ Station,여유,Low,0,8,Tuesday,4,0,1,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-14 15:14:00,Seoul Natl Univ Station,여유,Low,0,15,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-14 19:48:55,Seoul Natl Univ Station,보통,Medium,1,19,Tuesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-15 00:51:11,Seoul Natl Univ Station,여유,Low,0,0,Wednesday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-15 04:54:56,Seoul Natl Univ Station,여유,Low,0,4,Wednesday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-15 07:34:08,Seoul Natl Univ Station,여유,Low,0,7,Wednesday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-15 15:08:12,Seoul Natl Univ Station,여유,Low,0,15,Wednesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-15 19:44:15,Seoul Natl Univ Station,보통,Medium,1,19,Wednesday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-15 23:57:41,Seoul Natl Univ Station,여유,Low,0,23,Wednesday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-16 03:55:59,Seoul Natl Univ Station,여유,Low,0,3,Thursday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-16 07:06:13,Seoul Natl Univ Station,여유,Low,0,7,Thursday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-16 14:53:42,Seoul Natl Univ Station,여유,Low,0,14,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-16 19:44:34,Seoul Natl Univ Station,보통,Medium,1,19,Thursday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-17 01:11:08,Seoul Natl Univ Station,여유,Low,0,1,Friday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-17 05:03:37,Seoul Natl Univ Station,여유,Low,0,5,Friday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-17 07:10:31,Seoul Natl Univ Station,여유,Low,0,7,Friday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-17 09:09:53,Seoul Natl Univ Station,여유,Low,0,9,Friday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-17 15:26:30,Seoul Natl Univ Station,여유,Low,0,15,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-17 17:15:29,Seoul Natl Univ Station,여유,Low,0,17,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-17 18:51:41,Seoul Natl Univ Station,보통,Medium,1,18,Friday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-17 19:47:41,Seoul Natl Univ Station,보통,Medium,1,19,Friday,4,0,1,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Medium,1.0
2026-04-17 20:40:17,Seoul Natl Univ Station,보통,Medium,1,20,Friday,4,0,0,1.0,1.0,0.0,0.6666666666666666,0.5773502691896258,Medium,1.0
2026-04-17 21:46:26,Seoul Natl Univ Station,보통,Medium,1,21,Friday,4,0,0,1.0,1.0,1.0,1.0,0.0,Low,0.0
2026-04-17 23:14:03,Seoul Natl Univ Station,여유,Low,0,23,Friday,4,0,0,1.0,1.0,1.0,1.0,0.0,Low,0.0
2026-04-18 00:33:18,Seoul Natl Univ Station,여유,Low,0,0,Saturday,4,1,0,0.0,1.0,1.0,0.6666666666666666,0.5773502691896258,Low,0.0
2026-04-18 01:32:00,Seoul Natl Univ Station,여유,Low,0,1,Saturday,4,1,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-18 02:30:13,Seoul Natl Univ Station,여유,Low,0,2,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 03:32:30,Seoul Natl Univ Station,여유,Low,0,3,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 04:42:54,Seoul Natl Univ Station,여유,Low,0,4,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 05:32:11,Seoul Natl Univ Station,여유,Low,0,5,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 06:25:19,Seoul Natl Univ Station,여유,Low,0,6,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 07:21:07,Seoul Natl Univ Station,여유,Low,0,7,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-18 08:06:37,Seoul Natl Univ Station,여유,Low,0,8,Saturday,4,1,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-18 12:27:47,Seoul Natl Univ Station,보통,Medium,1,12,Saturday,4,1,0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-18 14:25:56,Seoul Natl Univ Station,보통,Medium,1,14,Saturday,4,1,1,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-18 15:49:18,Seoul Natl Univ Station,여유,Low,0,15,Saturday,4,1,1,1.0,1.0,0.0,0.6666666666666666,0.5773502691896258,Medium,1.0
2026-04-18 16:50:36,Seoul Natl Univ Station,보통,Medium,1,16,Saturday,4,1,1,0.0,1.0,1.0,0.6666666666666666,0.5773502691896258,Medium,1.0
2026-04-18 17:35:49,Seoul Natl Univ Station,보통,Medium,1,17,Saturday,4,1,1,1.0,0.0,1.0,0.6666666666666666,0.5773502691896258,Medium,1.0
2026-04-18 18:32:27,Seoul Natl Univ Station,보통,Medium,1,18,Saturday,4,1,1,1.0,1.0,0.0,0.6666666666666666,0.5773502691896258,Medium,1.0
2026-04-18 19:24:35,Seoul Natl Univ Station,보통,Medium,1,19,Saturday,4,1,1,1.0,1.0,1.0,1.0,0.0,Medium,1.0
2026-04-18 20:20:27,Seoul Natl Univ Station,보통,Medium,1,20,Saturday,4,1,0,1.0,1.0,1.0,1.0,0.0,Low,0.0
2026-04-18 22:24:30,Seoul Natl Univ Station,여유,Low,0,22,Saturday,4,1,0,1.0,1.0,1.0,1.0,0.0,Low,0.0
2026-04-18 23:23:14,Seoul Natl Univ Station,여유,Low,0,23,Saturday,4,1,0,0.0,1.0,1.0,0.6666666666666666,0.5773502691896258,Low,0.0
2026-04-19 00:04:48,Seoul Natl Univ Station,여유,Low,0,0,Sunday,4,1,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-19 01:30:00,Seoul Natl Univ Station,여유,Low,0,1,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 02:19:38,Seoul Natl Univ Station,여유,Low,0,2,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 04:07:23,Seoul Natl Univ Station,여유,Low,0,4,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 05:28:04,Seoul Natl Univ Station,여유,Low,0,5,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 06:05:53,Seoul Natl Univ Station,여유,Low,0,6,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 07:20:02,Seoul Natl Univ Station,여유,Low,0,7,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 08:49:59,Seoul Natl Univ Station,여유,Low,0,8,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 10:14:16,Seoul Natl Univ Station,여유,Low,0,10,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 13:26:49,Seoul Natl Univ Station,여유,Low,0,13,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 15:17:43,Seoul Natl Univ Station,여유,Low,0,15,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 16:51:15,Seoul Natl Univ Station,여유,Low,0,16,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 17:42:23,Seoul Natl Univ Station,여유,Low,0,17,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-19 18:35:46,Seoul Natl Univ Station,보통,Medium,1,18,Sunday,4,1,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 19:23:16,Seoul Natl Univ Station,여유,Low,0,19,Sunday,4,1,1,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-19 20:06:26,Seoul Natl Univ Station,여유,Low,0,20,Sunday,4,1,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-19 21:30:02,Seoul Natl Univ Station,여유,Low,0,21,Sunday,4,1,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-19 22:45:06,Seoul Natl Univ Station,여유,Low,0,22,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-19 23:31:01,Seoul Natl Univ Station,여유,Low,0,23,Sunday,4,1,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 00:22:23,Seoul Natl Univ Station,여유,Low,0,0,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 01:56:35,Seoul Natl Univ Station,여유,Low,0,1,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 02:51:09,Seoul Natl Univ Station,여유,Low,0,2,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 03:33:11,Seoul Natl Univ Station,여유,Low,0,3,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 04:28:33,Seoul Natl Univ Station,여유,Low,0,4,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 05:05:06,Seoul Natl Univ Station,여유,Low,0,5,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 06:28:44,Seoul Natl Univ Station,여유,Low,0,6,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 07:04:05,Seoul Natl Univ Station,여유,Low,0,7,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 08:32:55,Seoul Natl Univ Station,여유,Low,0,8,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 09:06:16,Seoul Natl Univ Station,여유,Low,0,9,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 12:50:39,Seoul Natl Univ Station,여유,Low,0,12,Monday,4,0,0,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 15:07:56,Seoul Natl Univ Station,여유,Low,0,15,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 17:27:16,Seoul Natl Univ Station,여유,Low,0,17,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Medium,1.0
2026-04-20 19:21:46,Seoul Natl Univ Station,보통,Medium,1,19,Monday,4,0,1,0.0,0.0,0.0,0.0,0.0,Low,0.0
2026-04-20 20:49:45,Seoul Natl Univ Station,여유,Low,0,20,Monday,4,0,0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-20 21:57:01,Seoul Natl Univ Station,여유,Low,0,21,Monday,4,0,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,Low,0.0
2026-04-20 23:57:48,Seoul Natl Univ Station,여유,Low,0,23,Monday,4,0,0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896258,Low,0.0
